,0,1,2,3,4,5,6,7,8,9,10,11,12,username
117,Male,Female,,English,Married,complicated,Buddhism,Chennai, C++,Rajdhani College,MARIGOLD PRIVATE SCHOOL,"Being strong means rejoicing in who you are, complete with imperfections. Margaret Woodhouse",Verso,tushar.gupta.165685
118,,Male,left,Hindi,Bought Vehicle,,Muslim,Hyderabad,C#,University College of Medical Sciences,KING GEORGE ACADEMY,"Just decide; whats its gonna be, who youre gonna be and how your gonna do it, and then from that point, the universe will get out of your way. Will Smith",Waters,saksham.gupta.5851
119,,Male,right,Punjabi,Bought Vehicle,married,Atheist,Hyderabad, Crystallization ,IIT Bombay,Bethal Pvt. School,"Being strong means rejoicing in who you are, complete with imperfections. Margaret Woodhouse",Sprouts Farmers Market,siddu.siddapure.5
120,Female,Male,right,English,Married,single,Hindu,Jaipur,operating a road roller,Indraprastha College for Women,RAINBOW ACADEMY (PVT),,Synchrony Financial,siddhant.chaudhary.90
121,Male,Female,apolitical,Tamil,Bought Vehicle,married,Sikh,Delhi, operating a PoS,Ram Lal Anand College,SHERAB ODSAL RAIDELLING ACADEMY,"Just decide; whats its gonna be, who youre gonna be and how your gonna do it, and then from that point, the universe will get out of your way. Will Smith",Carvana,mohit.bhasi
122,Male,Female,left,Bengali,,divorced,Muslim,Ahmedabad,Mathematics ,Maulana Azad Medical College,HOLY CROSS (PVT),"People are like stained-glass windows. They sparkle and shine when the sun is out, but when the darkness sets in their true beauty is revealed only if there is light from within. Elisabeth Kübler-Ross",Yum China Holdings,dhruv.kundu.1
123,,Male,,Hindi,,,Muslim,Hyderabad,R,College of Nursing at Army Hospital (R&R),ST. XAVIER (PVT),,PG&E,sharanjeet30
124,Female,,right,English,Bought Vehicle,married,Hindu,, forklifting,IIT Kanpur,HIMALAYAN SCHOOL,,FMC,vansh.gurnani
125,Female,Male,apolitical,English,,single,,Nagpur,SEM Marketing,P.G.D.A.V. College (Evening),HIMALAYAN ACADEMY LUNGCHOK,"Its not the size of the dog in the fight, but the size of the fight in the dog. Archie Griffen",HCA Healthcare,kshitij.agrawal.739
126,Male,Female,left,Tamil,Married,,Hindu,Lucknow, forklifting,IIIT Ahemdabad,ENLIGHTEN ACADEMY,"Its not the size of the dog in the fight, but the size of the fight in the dog. Archie Griffen",Brighthouse Financial,tanya.guwalani
127,Female,Male,,English,New Job,live-in,Hindu,Mumbai,Java,Vivekananda College,MANJUSRI CITY (PUBLIC) SCHOOL,There are only two ways to live your life. One is as though nothing is a miracle. The other is as though everything is a miracle Albert Einstein,Vail Resorts,shreya.bansal.313
128,Female,Male,,Hindi,Graduated,single,Sikh,Kolkata, ERP systems,All India Institute of Ayurveda,SNOWDROPS ACADEMY,Nothing splendid has ever been achieved except by those who dared believe that something inside of them was superior to circumstance. Bruce Barton,Alaska Air Group,hvhvhv2012
129,Female,Male,apolitical,Hindi,,,Hindu,Mumbai,,Shyam Lal College (Evening),VENUS ACADEMY,"Youre going to fail your way to success, you have nothing to be ashamed of so keep your head up. It’s much easier to come up with excuses of why you cant do it. If you do what is easy your life will be hard. Les Brown",Intel,ekta.bhatia.144
130,Male,Female,,Hindi,Bought House,committed,Muslim,Nagpur, Scala,IIT Mandi,LILLYFIELD ACADEMY,,Revlon,akshit.pal8
131,Female,Female,apolitical,,Bought House,married,Sikh,Delhi, Scala,Sri Guru Nanak Dev Khalsa College,ST. JOSEPHS,Nothing lasts forever. Not even your troubles. Arnold H Glasgow,Burlington Stores,tarush.guptaa
132,Female,Male,,Tamil,,,Atheist,Bangalore, forklifting,,KARMA DHARMA CHAKRA UPS,,SkyWest,100005557484707
133,,Male,,Bengali,,married,,Jaipur,operating a road roller,Satyawati College (Evening),HIMALAYAN ENGLISH ACADEMY,,Kimberly-Clark,manas.anand.399
134,Male,Female,apolitical,Punjabi,Bought House,married,Christian,, operating a PoS,Ahilya Bai College of Nursing,CAROL ACADEMY,"Youre going to fail your way to success, you have nothing to be ashamed of so keep your head up. It’s much easier to come up with excuses of why you cant do it. If you do what is easy your life will be hard. Les Brown",Edgewell Personal Care,prateek.nair.92
135,Female,Male,apolitical,,,single,Buddhism,Pune, forklifting,Zakir Husain Delhi College,VENUS ACADEMY,,Cincinnati Financial,manasi.rk.7
136,Male,Female,,Punjabi,Bought Vehicle,single,Jainism,Nagpur,,College of Nursing at Army Hospital (R&R),SARASWATI SISHU NIKETAN,I quit being afraid when my first venture failed and the sky didnt fall down. Allen H Neuharth,United Parcel Service,ritik.malik.35762
137,,,apolitical,English,Bought House,complicated,Buddhism,Kanpur,Adobe Creative Suite,Hindu College,CHILDRENS WORLD ACADEMY (PVT,I quit being afraid when my first venture failed and the sky didnt fall down. Allen H Neuharth,Ulta Beauty,rujula.singh.7
138,Male,Female,right,English,Married,complicated,Muslim,Pune, operating a PoS,Lakshmi Bai College for Women,SYARI MODEL SCHOOL,The only thing keeping you from getting what you want is the story you keep telling yourself about why you dont have it. People who are willing to die to succeed will tend to succeed. Tony Robbins,Teradata,arsh.bhatia.393
139,Male,Female,right,Hindi,Married,single,Hindu,Bangalore, ERP systems,Satyawati College,BAHAI SCHOOL,,Bemis,100026595786476
140,Female,Male,apolitical,Hindi,Married,,Christian,Lucknow,Adobe Creative Suite,Pt. Deendayal Upadhyaya Institute of Physically Handicapped,PADMA ODZER CHOLING,There are only two ways to live your life. One is as though nothing is a miracle. The other is as though everything is a miracle Albert Einstein,Weis Markets,manu.chaudhary.773124
141,Female,Male,,Tamil,Graduated,married,Christian,Jaipur, ERP systems,National Institute of Health & Family Welfare,LITTLE KIDS ACADEMY,,State Street Corp.,tsahni
142,Female,Male,left,Tamil,,committed,Muslim,Jaipur, Scala,Maulana Azad Medical College,TINY TOTS PS,,Viacom,singh.yashvardhan29
143,Female,Male,,Hindi,Bought House,,Atheist,Kanpur,,Vallabhbhai Patel Chest Institute,ADARSH VIDHYA MANDIR,I quit being afraid when my first venture failed and the sky didnt fall down. Allen H Neuharth,Clean Harbors,prateekrc
144,,,,,Bought House,married,Sikh,Delhi, Crystallization ,Moti Lal Nehru College (Evening),ARCHIGOS PREPARATORY ACADEMY,"People are like stained-glass windows. They sparkle and shine when the sun is out, but when the darkness sets in their true beauty is revealed only if there is light from within. Elisabeth Kübler-Ross",Ameriprise Financial,dogethony.bruhtano
145,Male,Female,apolitical,Bengali,New Job,single,Sikh,Hyderabad, CRMs,Maulana Azad Medical College,PRATIVA ACADEMY ENGLISH SCHOOL,I quit being afraid when my first venture failed and the sky didnt fall down. Allen H Neuharth,ArcBest,riyasoganii
146,,Female,left,Hindi,Graduated,single,Buddhism,Nagpur,Mathematics ,Kalindi College for Women,SAI GURUKUL ACADEMY,,Newfield Exploration,kushagra.arora
147,Female,Male,,Hindi,Married,committed,Atheist,Surat,,IIT Mandi,JOYBELLS (PVT),,Flowers Foods,aanish.khan.58118
148,Male,Female,,Punjabi,New Job,live-in,Hindu,Hyderabad,,Rajdhani College,EAST POINT SS (PVT),Nobody can make you feel inferior without your consent. Eleanor Roosevelt,Kansas City Southern,rhutukallur
149,Male,Female,left,English,,live-in,Hindu,Delhi,operating a road roller,Daulat Ram College,PALKHANG ACADEMY,"Aerodynamically the bumblebee shouldnt be able to fly, but the bumblebee doesnt know that so it goes on flying anyway. Mary Kay Ash",Jefferies Financial Group,archit.singh.9803
150,Female,Male,left,English,,live-in,Atheist,Mumbai,Frequency analysis,Delhi College of Arts & Commerce,MT. OLIVE ACADEMY,,Dana,yatharth.thakur.35
151,,Other,right,Tamil,New Job,single,Buddhism,Visakhapatnam,Adobe Creative Suite,P.G.D.A.V. College (Evening),MT OLIVES ENGLISH SCHOOL,,MRC Global,kanupriya.singhh
152,Female,Male,right,English,Bought House,married,Sikh,Kolkata, Crystallization ,Institute of Human Behaviour & Allied Sciences,GOD WIN ENG SCHOOL (PVT),"A life spent making mistakes is not only more honorable, but more useful than a life spent doing nothing. George Bernard Shaw",Albemarle,adityavr10
153,,Other,right,Hindi,Bought Vehicle,committed,,Hyderabad, Google Search Console Operator,Maulana Azad Medical College,NEW HORIZON ACADEMCY TASHIDING,,BMC Stock Holdings,Akhshitaa17
154,Female,Male,left,Bengali,Married,live-in,Hindu,Kanpur, Stethoscope Usage,Chacha Nehru Bal Chikitsalaya,SIKKIM HIMALAYAN ACADEMY,"Hope never abandons you, you abandon it. George Weinberg",AvalonBay Communities,shuchiprasad1996
155,Female,Male,apolitical,Bengali,Bought Vehicle,committed,Hindu,Lucknow,Accounting ,Indraprastha College for Women,ST. JOSEPH,Nobody can make you feel inferior without your consent. Eleanor Roosevelt,Boeing,bharat.kurungod
156,Female,Male,left,Hindi,Bought House,,Hindu,Delhi, operating a PoS,IIT Kanpur,VISION ACADEMY DARAP,It took me a long time not to judge myself through someone elses eyes. Sally Field,TopBuild,kaushal.basumatary
157,Female,Male,,Punjabi,Bought Vehicle,live-in,Atheist,Pune,operating a road roller,Institute of Human Behaviour & Allied Sciences,ADARSH VIDHYA MANDIR,,Nuance Communications,mahima.kakkar.1
158,,Female,left,Punjabi,Bought Vehicle,complicated,,Bangalore, Scala,Shaheed Sukhdev College of Business Studies,PRATIVA ACADEMY ENGLISH SCHOOL,The only thing keeping you from getting what you want is the story you keep telling yourself about why you dont have it. People who are willing to die to succeed will tend to succeed. Tony Robbins,Penske Automotive Group,rose.chaudhary
159,Male,Female,left,English,Bought House,single,Hindu,Pune, pallet-stacker,Keshav Mahavidyalaya,IVANA MEMORIAL SCHOOL,"Just decide; whats its gonna be, who youre gonna be and how your gonna do it, and then from that point, the universe will get out of your way. Will Smith",Dominion Energy,rohun.bhardwaj
160,Male,Female,right,Hindi,Bought House,complicated,Hindu,Chennai, pallet-stacker,Ramanujan College,SIGALILA ACADEMY,"If you don’t go after what you want, you’ll never have it. If you don’t ask, the answer is always no. If you don’t step forward, you’re always in the same place. Nora Roberts",SemGroup,akshita.thakur.52035772
161,Female,Male,right,Hindi,Bought Vehicle,married,Atheist,Kolkata,R,Deen Dayal Upadhyaya College,NAMCHI PUBLIC SCHOOL,Nothing lasts forever. Not even your troubles. Arnold H Glasgow,Ferrellgas Partners,100008721786880
162,Female,Male,right,Punjabi,Graduated,single,Atheist,Lucknow, C++,Shyama Prasad Mukherji College for Women,KALEZ VALEY ENGLISH SCHOOL,"Just decide; whats its gonna be, who youre gonna be and how your gonna do it, and then from that point, the universe will get out of your way. Will Smith",RPM International,100010352118008
163,,Male,left,,Graduated,live-in,Sikh,Kolkata, Google Analytics,P.G.D.A.V. College,MICKEYS INTERNATIONAL SCHOOL,,Telephone & Data Systems,anish.bhardwaj.33
164,Female,Male,right,Hindi,Married,complicated,Jainism,Delhi, Stethoscope Usage,Holy Family College of Nursing,ST. THOMAS SCHOOL,,Prologis,arnavgautam1999
165,Female,Male,apolitical,Bengali,Bought Vehicle,single,,Delhi, bookkeeping,Sri Guru Gobind Singh College of Commerce,SIGALILA ACADEMY,Nothing lasts forever. Not even your troubles. Arnold H Glasgow,New Residential Investment,100013971825009
166,Female,Male,,English,,committed,Hindu,Kolkata, Google Analytics,Aditi Mahavidyalaya,LITTLE BUD,,Wabash National,himanshu.bansal.315
167,,Male,right,Bengali,Married,single,Jainism,Bangalore,Mathematics ,Sri Aurobindo College,SOUTH POINT ACADEMY,"If you don’t go after what you want, you’ll never have it. If you don’t ask, the answer is always no. If you don’t step forward, you’re always in the same place. Nora Roberts",UGI,rushil.kohli
168,,Other,left,Hindi,New Job,married,Christian,Kanpur, Google Search Console Operator,Amar Jyoti Institute of Physiotherapy,SHANTI MEMORIAL ACADEMY,"Hope never abandons you, you abandon it. George Weinberg",E*Trade Financial,apoorva.iyer.56
169,Female,Male,apolitical,Punjabi,Graduated,single,Atheist,Nagpur, Scala,Rajdhani College,SAI GURUKUL ACADEMY,,Cleveland-Cliffs,abhav.sahdev
170,Male,Female,apolitical,Tamil,,committed,Jainism,Ahmedabad, Stethoscope Usage,Sri Guru Gobind Singh College of Commerce,SUNRISE ACADEMY SCHOOL,I quit being afraid when my first venture failed and the sky didnt fall down. Allen H Neuharth,Gap,gautmisra
171,Female,Male,,Tamil,Graduated,single,Hindu,Lucknow, operating a PoS,Kasturba Hospital,NEW HORIZON ACADEMY,,Spectrum Brands Holdings,rupam.arora.5
172,,Other,right,,New Job,single,,, Google Search Console Operator,St. Stephen's College,GYAN KUNJA (PVT),"If you don’t go after what you want, you’ll never have it. If you don’t ask, the answer is always no. If you don’t step forward, you’re always in the same place. Nora Roberts",FleetCor Technologies,pritthish.roy.77
173,Female,Male,apolitical,Punjabi,Bought House,committed,Christian,Jaipur,R,Shyam Lal College (Evening),HIMALAYAN ACADEMY SORENG,,Synnex,piaaaa.tripathi
174,Female,Male,right,English,Bought Vehicle,single,Atheist,, C++,Ram Lal Anand College,NOBLE ENGLISH SCHOOL,Nobody can make you feel inferior without your consent. Eleanor Roosevelt,GMS,krishna.kapoor23
175,Female,Male,,English,Bought House,single,Hindu,Kolkata, forklifting,Atma Ram Sanatan Dharma College,ST. JOSEPHS,,Deere,vanshika.bhatia.39750
176,Female,Male,right,Bengali,,,Christian,Lucknow,R,Nehru Homeopathic Medical College & Hospital,IDEAL NURSURY SCHOOL,"A life spent making mistakes is not only more honorable, but more useful than a life spent doing nothing. George Bernard Shaw",Paccar,meenakshi.r.taneja
177,Male,Female,apolitical,Hindi,Bought Vehicle,complicated,,Lucknow,operating a road roller,Durga Bai Deshmukh College of Special Edu.(VI),GRACE ACADEMY,,W.W. Grainger,TanushriJJW
178,Female,Male,right,Hindi,Graduated,live-in,Christian,Delhi, Ableton Live Suite,National Institute of Health & Family Welfare,,,Foot Locker,shrey.chhabra.7
179,Female,Male,,English,Married,complicated,Jainism,Nagpur,R,Shivaji College,NEW WISDOM ACADEMY,"Hope never abandons you, you abandon it. George Weinberg",Reinsurance Group of America,RepublicWorld/
180,,Male,right,Tamil,Graduated,complicated,,Pune, CRMs,Nehru Homeopathic Medical College & Hospital,TRINITY SCHOOL SRIBADAM,The only thing keeping you from getting what you want is the story you keep telling yourself about why you dont have it. People who are willing to die to succeed will tend to succeed. Tony Robbins,Matson,PyRishabhSharma
181,Male,Female,,English,Graduated,committed,Atheist,Delhi, bookkeeping,Maulana Azad Institute of Dental Sciences,GEN NEXT ACADEMY,"If you don’t go after what you want, you’ll never have it. If you don’t ask, the answer is always no. If you don’t step forward, you’re always in the same place. Nora Roberts",EMCOR Group,keer.shashank
182,,Male,apolitical,English,,divorced,Muslim,Hyderabad,R,Ayurvedic & Unani Tibia College,ST. JOHNS JHS SCHOOL,"Ive missed more than 9,000 shots in my career. Ive lost almost 300 games. Twenty-six times Ive been trusted to take the game-winning shot and missed. Ive failed over and over and over again in my life. And that is why I succeed. Michael Jordan",International Flavors & Fragrances,rachit.jain.7169
183,,Other,left,Punjabi,Bought Vehicle,,Muslim,Delhi, Stethoscope Usage,College of Nursing at Army Hospital (R&R),MAGNOLIA ENGLISH SCHOOL,,Hewlett Packard Enterprise,priyeshkumar32
184,Female,Male,left,English,,single,Sikh,Ahmedabad, Google Analytics,Delhi College of Arts & Commerce,SIKKIM HIMALAYAN ACADEMY,The only place you find success before work is in the dictionary. May V Smith,TravelCenters of America,1raghuganapathy
