,0,1,2,3,4,5,6,7,8,9,10,11,12,username
469,,Male,left,English,Bought Vehicle,live-in,Buddhism,Jaipur, pallet-stacker,Delhi Institute of Pharmaceutical Sciences and Research,HOLY FAITH ENGLISH SCHOOL,,TreeHouse Foods,bfuelu/
470,Male,Female,right,English,New Job,,Atheist,Surat,operating a road roller,Deshbandhu College(Morning),LITTLE SCHOLRS ACADEMY,,Exelon,arunesh.singh.52
471,Male,,right,Hindi,Married,single,Christian,Chennai, forklifting,College of Art,RISING NURSERY ACADEMY (PVT),"People are like stained-glass windows. They sparkle and shine when the sun is out, but when the darkness sets in their true beauty is revealed only if there is light from within. Elisabeth Kübler-Ross",State Farm Insurance,colleze.snek.5
472,Male,Female,apolitical,Hindi,,single,Hindu,Delhi, forklifting,Shri Ram College of Commerce,SARASWATI VIDHYA ACADEMY,"Take chances, make mistakes. Thats how you grow. Pain nourishes your courage. You have to fail in order to practice being brave. Mary Tyler Moore",Marriott International,divyansh.dixit.3
473,,,,Hindi,Married,married,Hindu,Bangalore,R,Vivekananda College,LITTLE ANGELS ACADEMY,,AptarGroup,100009582011007
474,Male,Female,right,Punjabi,Graduated,divorced,Buddhism,Kolkata, Crystallization ,Acharya Narendra Dev College,MT. EVEREST SCHOOL,I quit being afraid when my first venture failed and the sky didnt fall down. Allen H Neuharth,Hershey,rishita.41
475,,,,,New Job,live-in,Hindu,Pune,Frequency analysis,Pt. Deendayal Upadhyaya Institute of Physically Handicapped,LITTLE STARS ACADEMY,,ADP,navya.baid.11
476,,Female,right,Bengali,Graduated,married,Atheist,Pune,SEM Marketing,Deshbandhu College(Morning),GRACE ACADEMY,"If you don’t go after what you want, you’ll never have it. If you don’t ask, the answer is always no. If you don’t step forward, you’re always in the same place. Nora Roberts",CDW,simona.shamim
477,Male,,apolitical,Bengali,Graduated,live-in,Hindu,Delhi,Java,Keshav Mahavidyalaya,LORETO CONVENT SCHOOL,"Aerodynamically the bumblebee shouldnt be able to fly, but the bumblebee doesnt know that so it goes on flying anyway. Mary Kay Ash",Brown-Forman,tanishgupta1998
478,Female,,,,Bought Vehicle,committed,Sikh,Lucknow,Mathematics ,Maharaja Agarsen College,KING GEORGE ACADEMY,"Aerodynamically the bumblebee shouldnt be able to fly, but the bumblebee doesnt know that so it goes on flying anyway. Mary Kay Ash",Service Corp. International,rishabh.sabharwal.1
479,Male,Female,left,Tamil,Bought House,,Jainism,Lucknow, C++,Satyawati College,FUTURE BRIGHTER ACADEMY,"If you don’t go after what you want, you’ll never have it. If you don’t ask, the answer is always no. If you don’t step forward, you’re always in the same place. Nora Roberts",Syneos Health,gandharv.mohan.98
480,Male,Female,right,English,,complicated,Muslim,Nagpur, ERP systems,Vallabhbhai Patel Chest Institute,TENDER FEET ACADEMY,"Its not the size of the dog in the fight, but the size of the fight in the dog. Archie Griffen",Calumet Specialty Products,scooby7shaggy
481,Male,,apolitical,Bengali,Graduated,,Jainism,Delhi, Google Analytics,IIIT Ahemdabad,"BAHAI SCHOOL, SARAMSA",,Constellation Brands,khushali.verma.27
482,Male,Female,,Hindi,Graduated,single,,Nagpur, CRMs,College of Vocational Studies,SHERAB ODSAL RAIDELLING ACADEMY,,Colfax,chandan.bamba.9
483,Male,Female,right,English,Married,,Sikh,Bangalore, bookkeeping,Kamla Nehru College for Women,KARMA DHARMA CHAKRA UPS,,Chico's FAS,kshitij.agrawal.739
484,Male,,left,Bengali,Married,single,Jainism,Jaipur,Mathematics ,Zakir Husain Delhi College,PADMA KUMARI PUBLIC,"Aerodynamically the bumblebee shouldnt be able to fly, but the bumblebee doesnt know that so it goes on flying anyway. Mary Kay Ash",Zions Bancorp.,aparna.bhalla.7
485,Male,Female,right,English,Bought House,single,Atheist,Kanpur,Java,Netaji Subhash Institute of Technology,LITTLE STARS ACADEMY,,Quest Diagnostics,monica.joy.524
486,Male,Female,right,Hindi,Bought Vehicle,single,Christian,Ahmedabad, C++,Delhi Institute of Pharmaceutical Sciences and Research,NEW HORIZON ACADEMY,,Jefferies Financial Group,rishabhsetiya
487,Female,Male,apolitical,Bengali,Bought House,complicated,Hindu,Lucknow, Google Search Console Operator,Swami Shraddhanand College,GREEN VALE ACADEMY,,International Paper,erin.thomas.79827
488,,,right,English,,committed,Hindu,Hyderabad, CRMs,Shyam Lal College (Evening),MANJUSHREE ACADEMY,"Hope never abandons you, you abandon it. George Weinberg",Alexion Pharmaceuticals,akhil.vaid.98
489,Female,Male,left,Hindi,Bought House,married,Jainism,Visakhapatnam, pallet-stacker,Deen Dayal Upadhyaya College,ST.PETER ENGLISH SCHOOL,"If you don’t go after what you want, you’ll never have it. If you don’t ask, the answer is always no. If you don’t step forward, you’re always in the same place. Nora Roberts",Western Union,100008568974947
490,,Male,right,English,,committed,,Delhi, forklifting,Lady Shri Ram College for Women,LITTLE FLOWER NURSERY (PRY),"Ive missed more than 9,000 shots in my career. Ive lost almost 300 games. Twenty-six times Ive been trusted to take the game-winning shot and missed. Ive failed over and over and over again in my life. And that is why I succeed. Michael Jordan",LPL Financial Holdings,divyam.bhagchandani
491,Male,Female,right,,Bought House,live-in,Jainism,Lucknow, Stethoscope Usage,Shaheed Rajguru College of Applied Sciences for Women,P.M.M. U. SMART ACADEMY,"Youre going to fail your way to success, you have nothing to be ashamed of so keep your head up. It’s much easier to come up with excuses of why you cant do it. If you do what is easy your life will be hard. Les Brown",Rexnord,100009335668501
492,Female,Female,apolitical,Bengali,New Job,complicated,Hindu,Ahmedabad,,Gargi College,VISION ACADEMY,"Youre going to fail your way to success, you have nothing to be ashamed of so keep your head up. It’s much easier to come up with excuses of why you cant do it. If you do what is easy your life will be hard. Les Brown",Kimberly-Clark,nisha.narayanan.03
493,Male,Female,apolitical,Bengali,Married,live-in,Hindu,Surat,,Bharati College,SARASWATI VIDYA NIKETAN,"Aerodynamically the bumblebee shouldnt be able to fly, but the bumblebee doesnt know that so it goes on flying anyway. Mary Kay Ash",Ross Stores,snigdha.gupta.7543
494,Female,Male,right,Hindi,Married,committed,Muslim,Kolkata,C#,Janki Devi Memorial College,HIMALAYAN BAPTISE SCHOOL,,Coca-Cola Consolidated,guneet.popli
495,Male,Female,apolitical,English,Bought House,single,Jainism,Pune, Google Search Console Operator,Florence Nightingale College of Nursing,ANUGRAH PS MANPUR,"Ive missed more than 9,000 shots in my career. Ive lost almost 300 games. Twenty-six times Ive been trusted to take the game-winning shot and missed. Ive failed over and over and over again in my life. And that is why I succeed. Michael Jordan",National Oilwell Varco,100014650274924
496,,Female,right,English,Bought Vehicle,married,Christian,Lucknow,Java,Miranda House,SAIPARTI VIDYA MANDIR,"Ive missed more than 9,000 shots in my career. Ive lost almost 300 games. Twenty-six times Ive been trusted to take the game-winning shot and missed. Ive failed over and over and over again in my life. And that is why I succeed. Michael Jordan",Cinemark Holdings,prakriti.sharma.5688
497,Male,Female,right,Hindi,New Job,married,Hindu,Jaipur,operating a road roller,Ramanujan College,PRATAP INTERNATIONAL SCHOOL,,Philip Morris International,rachit.jain.7169
498,Female,Male,apolitical,,,divorced,Atheist,Kanpur,C#,Janki Devi Memorial College,DIVYA JYOTI ACADEMY,"A life spent making mistakes is not only more honorable, but more useful than a life spent doing nothing. George Bernard Shaw",LKQ,IIITDelhiLibrary/
499,Male,Female,,English,Bought House,single,Hindu,Delhi,Adobe Creative Suite,Institute of Home Economics,HIMALAYAN ACADEMY,The only thing keeping you from getting what you want is the story you keep telling yourself about why you dont have it. People who are willing to die to succeed will tend to succeed. Tony Robbins,Las Vegas Sands,eiha.gandhi.9
500,,,left,Tamil,Bought Vehicle,,Atheist,Hyderabad, bookkeeping,Shri Ram College of Commerce,MODERN ACADEMY,,Lamb Weston Holdings,100005938181067
501,Male,Female,,Hindi,Married,live-in,Sikh,Delhi,operating a road roller,Ayurvedic & Unani Tibia College,SUNSHINE ACADEMY,"People are like stained-glass windows. They sparkle and shine when the sun is out, but when the darkness sets in their true beauty is revealed only if there is light from within. Elisabeth Kübler-Ross",Dean Foods,aakash.sehrawat.507
502,Male,Female,apolitical,English,Graduated,live-in,Buddhism,Jaipur,C#,Moti Lal Nehru College (Evening),SAI GURUKUL ACADEMY,,Costco Wholesale,abhimanyu.lakra.5
503,,Other,apolitical,Punjabi,Graduated,complicated,,Bangalore, operating a PoS,Lady Irwin College,NEW GARDEN ENG SACHOOL (PVT),I quit being afraid when my first venture failed and the sky didnt fall down. Allen H Neuharth,Southwestern Energy,sujay237
504,Female,Male,,Tamil,Married,single,,Jaipur, ERP systems,Shaheed Rajguru College of Applied Sciences for Women,PLAY AND LEARN NURSERY SCHOOL,"A life spent making mistakes is not only more honorable, but more useful than a life spent doing nothing. George Bernard Shaw",ConocoPhillips,parassharma1998
505,Female,Male,apolitical,,Bought House,single,Hindu,Bangalore, Crystallization ,St. Stephen's College,VIDHYA SAGAR ACADEMY LEGSHIP,"If you don’t go after what you want, you’ll never have it. If you don’t ask, the answer is always no. If you don’t step forward, you’re always in the same place. Nora Roberts",Steel Dynamics,mayank.rocks123
506,Male,Female,,English,Bought Vehicle,single,Hindu,Jaipur, C++,Lakshmi Bai College for Women,RAINDOW PRY (PVT),,PulteGroup,mathew.sebastian.98229
507,,Male,left,Hindi,Bought House,complicated,Buddhism,Ahmedabad, operating a PoS,Bhaskaracharya College of Applied Sciences,NEW GARDEN BDG. SCHOOL,,Triple-S Management,aman.jaat.545
508,Male,Female,apolitical,Hindi,,live-in,Jainism,Mumbai,Java,Hindu College,EUREKA RESIDENTIAL SCHOOL BRANCH II,,Brinker International,noel.tiny
509,Female,,apolitical,Hindi,Bought Vehicle,single,Buddhism,,Java,Lady Hardinge Medical College,HIMALAYAN RISING ACADEMY,The only thing keeping you from getting what you want is the story you keep telling yourself about why you dont have it. People who are willing to die to succeed will tend to succeed. Tony Robbins,Interactive Brokers Group,khushi.sachdeva.142
510,Female,Male,left,English,Bought Vehicle,single,Hindu,Hyderabad,Java,Aryabhatta College(Formally Ram Lal Anand College-Evg.),VENUS ACADEMY,"A life spent making mistakes is not only more honorable, but more useful than a life spent doing nothing. George Bernard Shaw",MetLife,snehashish.biswas.771
511,Female,Male,,,Graduated,single,,Nagpur,operating a road roller,Florence Nightingale College of Nursing,NEW RAYS ACADEMY,"Being strong means rejoicing in who you are, complete with imperfections. Margaret Woodhouse",Texas Instruments,prashansa.tanwar.39
512,Male,Female,left,Punjabi,New Job,,Muslim,Delhi, pallet-stacker,Janki Devi Memorial College,MOUNT ZION ACADEMY HEE,The only thing keeping you from getting what you want is the story you keep telling yourself about why you dont have it. People who are willing to die to succeed will tend to succeed. Tony Robbins,Old Republic International,jenifer.stanley.750
513,,Female,apolitical,Bengali,Graduated,,Hindu,Bangalore, Crystallization ,Kamla Nehru College for Women,JUBILANT SCHOOL,"Hope never abandons you, you abandon it. George Weinberg",Vishay Intertechnology,shivankar.sharma.5220
514,,Other,apolitical,Hindi,Bought House,divorced,,Delhi, C++,G.B. Pant Hospital,EUREKA RESIDENTIAL SCHOOL BRANCH II,,Toll Brothers,ponnurangam.kumaraguru
515,Female,Male,,,Married,single,Muslim,Bangalore, C++,Shaheed Rajguru College of Applied Sciences for Women,ANGLES ENGLISH SCHOOL,"Take chances, make mistakes. Thats how you grow. Pain nourishes your courage. You have to fail in order to practice being brave. Mary Tyler Moore",Zayo Group Holdings,100005123898543
516,Female,Male,left,Hindi,Bought Vehicle,divorced,Jainism,Mumbai,Mathematics ,Mata Sundri College for Women,SARASWATI VIDYA NIKETAN,,Costco Wholesale,100007517928300
517,Male,Female,right,Tamil,Married,married,Sikh,Delhi,Accounting ,Dyal Singh College,HOLY FAITH ENGLISH SCHOOL,"A life spent making mistakes is not only more honorable, but more useful than a life spent doing nothing. George Bernard Shaw",CarMax,pardeep.kundu.5
518,Female,Male,,,Graduated,live-in,Jainism,Surat, Google Search Console Operator,Daulat Ram College,HIMALAYAN ACADEMY LUNGCHOK,,TEGNA,vanshika.saluja.71
519,Female,Male,apolitical,Hindi,Graduated,married,Atheist,Delhi, operating a PoS,Keshav Mahavidyalaya,KING GEORGE ACADEMY,"Just decide; whats its gonna be, who youre gonna be and how your gonna do it, and then from that point, the universe will get out of your way. Will Smith",United Rentals,vidhi.lamba.1
520,Male,,apolitical,Hindi,Bought Vehicle,committed,Atheist,Surat, pallet-stacker,Maulana Azad Institute of Dental Sciences,BRIGHT LIFE ENGLISH SCHOOL,,Rockwell Automation,pujita.chanda.1
521,Female,Male,right,Hindi,Graduated,committed,Buddhism,Nagpur, CRMs,Pt. Deendayal Upadhyaya Institute of Physically Handicapped,VISION ACADEMY,"People are like stained-glass windows. They sparkle and shine when the sun is out, but when the darkness sets in their true beauty is revealed only if there is light from within. Elisabeth Kübler-Ross",Landstar System,amit.324
522,Female,Male,,Bengali,Bought House,single,Hindu,Jaipur,Adobe Creative Suite,Moti Lal Nehru College (Evening),TINY TOTS PS,,Chipotle Mexican Grill,100006752658987
523,,Female,,Punjabi,Bought Vehicle,single,Christian,, Ableton Live Suite,Sri Guru Nanak Dev Khalsa College,ST. XAVIER (PVT),,Brink's,aarish.chhabra.1
524,,Male,right,,New Job,single,,Jaipur, Crystallization ,Hans Raj College,CENTRAL POINT ACADEMY,"Take chances, make mistakes. Thats how you grow. Pain nourishes your courage. You have to fail in order to practice being brave. Mary Tyler Moore",Equinix,100033216276500
525,Female,Male,apolitical,Hindi,New Job,committed,Hindu,Chennai, Stethoscope Usage,Hindu College,BAPTIST ENGLISH SCHOOL,,First American Financial,yashvani.daima
526,Male,Female,,Hindi,Graduated,single,Christian,Delhi,operating a road roller,Janki Devi Memorial College,ANUGRAH PS MANPUR,,Crown Castle International,thenicerohan
527,Female,Male,,Hindi,Bought House,married,Muslim,Bangalore,Java,IIIT Delhi,RRAGHUNANDA SAPKOTA MEMORIAL SCHOOL,"Hope never abandons you, you abandon it. George Weinberg",IDEXX Laboratories,jogindersingh.kundu.7
528,Female,Male,right,Hindi,Bought House,single,Muslim,Mumbai,Frequency analysis,Zakir Husain Delhi College,EDEN GARDEN SCHOOL (P),,Biogen,piyush.paul.351
529,,Other,right,Hindi,Married,live-in,Sikh,Delhi,Frequency analysis,Chacha Nehru Bal Chikitsalaya,INDRAKIL SARASWATI VIDHALAYA,"If you don’t go after what you want, you’ll never have it. If you don’t ask, the answer is always no. If you don’t step forward, you’re always in the same place. Nora Roberts",Huntington Bancshares,ishita.aurora
530,,Male,,English,Bought House,single,Atheist,Chennai,,Mata Sundri College for Women,RAMAN HIDDEN VALLEY ACADEMY,"The secret is in not giving up, of all the greats they didnt quit. If you quit I guarantee youre gonna fail, but you dont know whats gunna happen if you dont give in. Eric Thomas",Popular,dhroov12
531,Male,Female,apolitical,Bengali,Bought House,married,Christian,Jaipur,operating a road roller,Ramjas College,CENTRAL POINT ACADEMY,,Cooper Tire & Rubber,rounak.sharma.9022662
532,Female,Male,right,English,,complicated,Hindu,Kolkata, Ableton Live Suite,Maitreyi College for Women,SOUTH POINT ACADEMY,"Its not the size of the dog in the fight, but the size of the fight in the dog. Archie Griffen",Amazon.com,akshala.bhatnagar.5
533,Female,,apolitical,Hindi,Married,committed,Sikh,Kolkata,C#,Maulana Azad Medical College,HIMALAYAN RISING ACADEMY,"Aerodynamically the bumblebee shouldnt be able to fly, but the bumblebee doesnt know that so it goes on flying anyway. Mary Kay Ash",Edgewell Personal Care,hargunkaur.hargun
534,Female,Male,apolitical,Punjabi,Bought Vehicle,,Sikh,Pune, Scala,All India Institute of Ayurveda,REPBOM ENGLISH ACADEMY,,Under Armour,bruce.wayne26082000
535,Female,Male,,,Bought House,live-in,Christian,Pune, Crystallization ,Lady Irwin College,TINY TOTS PS,It took me a long time not to judge myself through someone elses eyes. Sally Field,EOG Resources,archit.singh.9803
536,Male,Female,right,Tamil,Bought Vehicle,divorced,Atheist,Nagpur, operating a PoS,Bharati College,DIAMOND ENG SCHOOL (PVT),"The secret is in not giving up, of all the greats they didnt quit. If you quit I guarantee youre gonna fail, but you dont know whats gunna happen if you dont give in. Eric Thomas",Spirit Airlines,ashmeet.singh.161214
537,Male,Female,apolitical,,Bought House,single,Jainism,Ahmedabad, Crystallization ,Kirori Mal College,VIDHYA SAGAR ACADEMY LEGSHIP,"Ive missed more than 9,000 shots in my career. Ive lost almost 300 games. Twenty-six times Ive been trusted to take the game-winning shot and missed. Ive failed over and over and over again in my life. And that is why I succeed. Michael Jordan",Raymond James Financial,gitanjali.0815
538,Male,Female,apolitical,English,Married,committed,,,operating a road roller,Shaheed Bhagat Singh College,Chandra Kumari Chettri Memorial School,The only thing keeping you from getting what you want is the story you keep telling yourself about why you dont have it. People who are willing to die to succeed will tend to succeed. Tony Robbins,Curtiss-Wright,yash.gupta.49
539,Male,Female,right,Hindi,Graduated,complicated,Muslim,Delhi, Google Analytics,College of Nursing at Army Hospital (R&R),ANUGRAH PS MANPUR,,Generac Holdings,100004247899479
540,,Other,apolitical,English,Married,single,Muslim,Nagpur,Frequency analysis,Shaheed Bhagat Singh College (Evening),SAI GURUKUL ACADEMY,"Just decide; whats its gonna be, who youre gonna be and how your gonna do it, and then from that point, the universe will get out of your way. Will Smith",Fortune Brands Home & Security,kritika.gaba.121
541,Male,Female,apolitical,Hindi,New Job,single,Jainism,Hyderabad, ERP systems,Bhim Rao Ambedkar College,INDIRA MEMORIAL ACADEMY,"Being strong means rejoicing in who you are, complete with imperfections. Margaret Woodhouse",Mettler-Toledo International,rhythmpatelofficial
542,Male,,left,English,Bought Vehicle,live-in,Buddhism,,Frequency analysis,IIT Mandi,TASHIDING ENGLISH SCHOOL,Nothing splendid has ever been achieved except by those who dared believe that something inside of them was superior to circumstance. Bruce Barton,Reliance Steel & Aluminum,dheeraj.divaker.3
543,,Other,apolitical,,Bought Vehicle,married,Jainism,Delhi, C++,Vallabhbhai Patel Chest Institute,NEW STEPS ACADEMY,Nothing lasts forever. Not even your troubles. Arnold H Glasgow,Cleveland-Cliffs,100006507487564
544,Female,Male,,Hindi,Graduated,single,Christian,Kolkata, Crystallization ,Aditi Mahavidyalaya,MARIGOLD NURSERY SCHOOL,Nothing lasts forever. Not even your troubles. Arnold H Glasgow,Alliant Energy,deepanshu.kaushal.182
545,Female,Male,apolitical,Hindi,Graduated,,Christian,Lucknow, bookkeeping,Shyama Prasad Mukherji College for Women,ROSHAN MEMORIAL ACADEMY,"People are like stained-glass windows. They sparkle and shine when the sun is out, but when the darkness sets in their true beauty is revealed only if there is light from within. Elisabeth Kübler-Ross",eBay,hemitrus.cletus.10
546,Male,Female,,Hindi,New Job,married,Sikh,Kolkata,Java,Aryabhatta College(Formally Ram Lal Anand College-Evg.),SPLENDOUR ACADEMY,"Just decide; whats its gonna be, who youre gonna be and how your gonna do it, and then from that point, the universe will get out of your way. Will Smith",Illumina,johnson.jminz
547,Female,Male,apolitical,Bengali,Bought Vehicle,complicated,Muslim,Kanpur,Frequency analysis,Rajdhani College,BRIGHT LIFE ENGLISH SCHOOL,The only place you find success before work is in the dictionary. May V Smith,Select Medical Holdings,100000565121638
548,,Other,apolitical,Hindi,,committed,Atheist,Kolkata,,Rajdhani College,MINI LAND PUBLIC SCHOOL,"The secret is in not giving up, of all the greats they didnt quit. If you quit I guarantee youre gonna fail, but you dont know whats gunna happen if you dont give in. Eric Thomas",SPX FLOW,jiji.manoj.92
549,Male,Female,right,Hindi,Married,,,Mumbai, forklifting,Shaheed Bhagat Singh College (Evening),BAHAI SCHOOL (PVT),"Just decide; whats its gonna be, who youre gonna be and how your gonna do it, and then from that point, the universe will get out of your way. Will Smith",Erie Insurance Group,surajkumaryt
550,Male,Female,left,Hindi,Married,,Sikh,Delhi,SEM Marketing,Rajkumari Amrit Kaur College of Nursing,MANJUSRI PUBLIC SCHOOL,"Youre going to fail your way to success, you have nothing to be ashamed of so keep your head up. It’s much easier to come up with excuses of why you cant do it. If you do what is easy your life will be hard. Les Brown",Visteon,pewdiepie.gloria.borger
551,Male,Female,apolitical,English,Bought Vehicle,divorced,Hindu,Chennai, pallet-stacker,Bharati College,SAI GURUKUL ACADEMY,"The secret is in not giving up, of all the greats they didnt quit. If you quit I guarantee youre gonna fail, but you dont know whats gunna happen if you dont give in. Eric Thomas",Global Partners,aakriti.toppo.946
552,Male,Female,apolitical,English,Bought Vehicle,complicated,Christian,Mumbai, bookkeeping,Shri Ram College of Commerce,RRAGHUNANDA SAPKOTA MEMORIAL SCHOOL,"If you don’t go after what you want, you’ll never have it. If you don’t ask, the answer is always no. If you don’t step forward, you’re always in the same place. Nora Roberts",American Electric Power,100010936968713
553,,Male,,Hindi,Graduated,divorced,Jainism,Mumbai,Adobe Creative Suite,Kasturba Hospital,BAHAI SCHOOL (PVT),,PC Connection,100021755414164
554,,,apolitical,,Bought House,,Jainism,Surat,Accounting ,Maharaja Agarsen College,EUREKA RESIDENTIAL SCHOOL,"Youre going to fail your way to success, you have nothing to be ashamed of so keep your head up. It’s much easier to come up with excuses of why you cant do it. If you do what is easy your life will be hard. Les Brown",salesforce.com,shwetankshrey
555,Male,Female,,Hindi,Married,single,Christian,Hyderabad, forklifting,Jesus & Mary College,TINY PEARLS SCHOOL,,PRA Health Sciences,a.gupta2710
556,Female,Male,apolitical,English,Bought House,complicated,Sikh,Lucknow, Ableton Live Suite,Mata Sundri College for Women,SUNMARG ACADEMY,,Travelers,100008502049350
557,Female,Male,,Hindi,Graduated,divorced,Christian,Kolkata, Crystallization ,Gargi College,MAINUM NURSERY SCHOOL,,CACI International,baid.nehal
558,Female,,,English,Bought House,complicated,Buddhism,Pune, Google Analytics,School of Rehabilitation Sciences,RAPHJORE ACADEMY,"The secret is in not giving up, of all the greats they didnt quit. If you quit I guarantee youre gonna fail, but you dont know whats gunna happen if you dont give in. Eric Thomas",Owens & Minor,ishan.kapur.735
559,Male,Male,right,Bengali,Married,,Hindu,Pune, Crystallization ,Bhim Rao Ambedkar College,GREENFINCH SCHOOL,"Being strong means rejoicing in who you are, complete with imperfections. Margaret Woodhouse",Darling Ingredients,niharika.sehrawat.1
560,Female,Male,right,,Bought House,complicated,Muslim,Mumbai,SEM Marketing,Ramanujan College,GOLDEN KIDS,The only place you find success before work is in the dictionary. May V Smith,FleetCor Technologies,akriti.phor
561,Female,Male,right,Hindi,Graduated,single,Hindu,Delhi, Crystallization ,Bhim Rao Ambedkar College,Chandra Kumari Chettri Memorial School,,National Oilwell Varco,rajsinghkundn.kundu
562,Female,Male,left,Hindi,Bought House,single,Hindu,Delhi, CRMs,Lady Hardinge Medical College,PEMA TSEL ACADEMY,,Performance Food Group,100005468685874
563,Female,Male,right,English,Graduated,live-in,Hindu,Kolkata, ERP systems,Netaji Subhash Institute of Technology,DIVYA JYOTI SCHOOL (P),The only place you find success before work is in the dictionary. May V Smith,SCANA,prakhargupta.1255
564,Female,Male,right,English,Married,committed,Atheist,Mumbai, forklifting,IIT Mandi,MANGAN PUBLIC SCHOOL,,Anadarko Petroleum,tanmay.garg.7
565,Male,Female,left,English,Married,,Hindu,Nagpur, forklifting,,DONALD MEMORIAL ACADEMY (PVT,Nothing splendid has ever been achieved except by those who dared believe that something inside of them was superior to circumstance. Bruce Barton,Moog,swapnil.bansal.161
566,Male,Female,left,,Bought Vehicle,committed,Sikh,Pune,operating a road roller,Sri Guru Gobind Singh College of Commerce,P.M.M. U. SMART ACADEMY,"Ive missed more than 9,000 shots in my career. Ive lost almost 300 games. Twenty-six times Ive been trusted to take the game-winning shot and missed. Ive failed over and over and over again in my life. And that is why I succeed. Michael Jordan",Celgene,Aarush1Talwar
567,,Other,right,Hindi,Graduated,divorced,Hindu,Nagpur, Google Analytics,Ramjas College,MANJUSRI CITY (PUBLIC) SCHOOL,"People are like stained-glass windows. They sparkle and shine when the sun is out, but when the darkness sets in their true beauty is revealed only if there is light from within. Elisabeth Kübler-Ross",Contura Energy,anugraha.varghese
568,Female,Male,left,Hindi,Bought Vehicle,live-in,Muslim,,R,Ahilya Bai College of Nursing,MOUNT PANDIM PRESTINE ACADEMY,,Country Financial,madhur.bajaj.33
569,Male,Female,right,Hindi,Married,single,Sikh,Lucknow,C#,Vivekananda College,MOTHER TERESA MEMORIAL SCHOOL,The only place you find success before work is in the dictionary. May V Smith,American Water Works,kirat.kaur.376
570,Male,Female,apolitical,English,Graduated,married,Muslim,Kanpur, Google Search Console Operator,St. Stephen's College,GREEN LIGHT ACHADEMY,,Century Communities,varinee.jain
571,,Male,left,Bengali,New Job,single,Hindu,Delhi, bookkeeping,Netaji Subhash Institute of Technology,IDEAL NURSURY SCHOOL,,Altria Group,alka.kundu.5
572,Male,Female,right,Hindi,,single,Jainism,Nagpur, CRMs,Aditi Mahavidyalaya,ST. JOSEPH,"Just decide; whats its gonna be, who youre gonna be and how your gonna do it, and then from that point, the universe will get out of your way. Will Smith",CBRE Group,rishav.raj.758
573,Male,Female,left,Bengali,,married,Jainism,Hyderabad, C++,Bhagini Nivedita College,CHILDRENS WORLD ACADEMY (PVT,Nothing splendid has ever been achieved except by those who dared believe that something inside of them was superior to circumstance. Bruce Barton,Hewlett Packard Enterprise,AJITESH.17
574,Female,Male,,English,Bought House,single,Atheist,Delhi, Crystallization ,Sri Guru Nanak Dev Khalsa College,GYAN KUNJA (PVT),It took me a long time not to judge myself through someone elses eyes. Sally Field,Camping World Holdings,anjaliann.joseph
575,Female,Male,right,Bengali,New Job,live-in,Hindu,Delhi, operating a PoS,Sri Guru Gobind Singh College of Commerce,RAINBOW ACADEMY (PVT),"The secret is in not giving up, of all the greats they didnt quit. If you quit I guarantee youre gonna fail, but you dont know whats gunna happen if you dont give in. Eric Thomas",Principal Financial,vayu.elwadhi
576,Female,Male,,Tamil,New Job,complicated,Jainism,Mumbai, pallet-stacker,Sri Guru Tegh Bahadur Khalsa College,ST MARYS SCHOOL,"Take chances, make mistakes. Thats how you grow. Pain nourishes your courage. You have to fail in order to practice being brave. Mary Tyler Moore",Owens-Illinois,AntonyGeorgeIamBatman
577,Female,Male,left,,Bought Vehicle,committed,Christian,Lucknow, Scala,Ayurvedic & Unani Tibia College,MOTHER TERESA MEMORIAL,Nobody can make you feel inferior without your consent. Eleanor Roosevelt,Affiliated Managers Group,shubbhzx
578,Male,Female,,English,Graduated,complicated,Jainism,Lucknow, CRMs,Jesus & Mary College,GREEN VALE LANGANG,Nothing splendid has ever been achieved except by those who dared believe that something inside of them was superior to circumstance. Bruce Barton,Dell Technologies,medha.yw.3
579,Female,Male,,Punjabi,Graduated,divorced,Sikh,Bangalore,,Ramjas College,"MODEL ENGLISH HOUSE,RESHI","Ive missed more than 9,000 shots in my career. Ive lost almost 300 games. Twenty-six times Ive been trusted to take the game-winning shot and missed. Ive failed over and over and over again in my life. And that is why I succeed. Michael Jordan",ScanSource,sonu.suri.338
580,Male,Female,apolitical,Tamil,Bought Vehicle,live-in,Atheist,Lucknow, Ableton Live Suite,Kirori Mal College,RRAGHUNANDA SAPKOTA MEMORIAL SCHOOL,"Aerodynamically the bumblebee shouldnt be able to fly, but the bumblebee doesnt know that so it goes on flying anyway. Mary Kay Ash",Oracle,ujjawal.khurana.5
581,Male,Female,right,Tamil,Graduated,divorced,Muslim,Lucknow,Frequency analysis,Ayurvedic & Unani Tibia College,NABIL`S MEMORIAL SECONDARY SCHOOL,"Being strong means rejoicing in who you are, complete with imperfections. Margaret Woodhouse",Catalent,supremeleaderkriti
582,,Other,,Punjabi,Graduated,single,Christian,Jaipur, Stethoscope Usage,Mata Sundri College for Women,EDEN GARDEN SCHOOL (P),,DCP Midstream,arshdeep.thaper
583,Female,Male,right,Hindi,New Job,committed,Hindu,Surat,Accounting ,Ramjas College,NEW LIGHT ACADEMY,,American Axle & Manufacturing,amogh.gulati
